LoanId,MonthEndDate,LoanStatusType,DefermentType,MonthlyPaymentAmount,NextDueDate,CurrentPaymentDueAmount,PastPaymentDueAmount
130584,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130584,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130584,3/31/22,DEFER     ,MININCOME,622.92,6/3/22,0,0
130584,4/30/22,REPAY     ,NULL,622.92,6/3/22,622.92,0
130585,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130585,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130585,2/28/21,DEFER     ,INTERIM,0,6/3/21,0,0
130585,3/31/21,DEFER     ,INTERIM,0,6/3/21,0,0
130585,4/30/21,REPAY     ,NULL,0,6/3/21,0,0
130585,5/31/21,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,6/30/21,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,7/31/21,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,8/31/21,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,9/30/21,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,10/31/21,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,11/30/21,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,12/31/21,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,1/31/22,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,2/28/22,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,3/31/22,DEFER     ,MININCOME,622.92,6/3/22,0,0
130585,4/30/22,DEFER     ,MININCOME,622.92,6/3/22,0,0
130586,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130586,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130586,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130586,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130586,3/31/22,REPAY     ,NULL,622.92,3/3/22,622.92,622.92
130586,4/30/22,REPAY     ,NULL,622.92,3/3/22,622.92,1245.84
130587,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130587,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130587,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130587,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130587,3/31/22,DEFER     ,MININCOME,622.92,5/3/22,0,0
130587,4/30/22,REPAY     ,NULL,622.92,5/3/22,622.92,0
130588,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130588,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130588,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130588,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130588,3/31/22,REPAY     ,NULL,622.92,3/3/22,622.92,622.92
130588,4/30/22,REPAY     ,NULL,622.92,3/3/22,622.92,1245.84
130589,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130589,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130589,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130589,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130589,3/31/22,REPAY     ,NULL,622.92,3/3/22,622.92,622.92
130589,4/30/22,REPAY     ,NULL,622.92,3/3/22,622.92,1245.84
130590,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130590,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130590,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130590,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130590,3/31/22,DEFER     ,MININCOME,622.92,3/3/23,0,0
130590,4/30/22,DEFER     ,MININCOME,622.92,3/3/23,0,0
130591,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130591,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130591,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130591,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130591,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130591,5/31/21,DEFER     ,INTERIM,0,9/3/21,0,0
130591,6/30/21,DEFER     ,INTERIM,0,9/3/21,0,0
130591,7/31/21,REPAY     ,NULL,622.92,9/3/21,622.92,0
130591,8/31/21,REPAY     ,NULL,622.92,9/3/21,622.92,0
130591,9/30/21,REPAY     ,NULL,622.92,9/3/21,622.92,622.92
130591,10/31/21,REPAY     ,NULL,622.92,9/3/21,622.92,1245.84
130591,11/30/21,REPAY     ,NULL,622.92,9/3/21,622.92,1868.76
130591,12/31/21,REPAY     ,NULL,622.92,9/3/21,622.92,2491.68
130591,1/31/22,REPAY     ,NULL,622.92,9/3/21,0,20912.5
130591,2/28/22,REPAY     ,NULL,622.92,9/3/21,0,20887.5
130591,3/31/22,DEFAULT   ,NULL,622.92,9/3/21,0,20887.5
130591,4/30/22,DEFAULT   ,NULL,622.92,9/3/21,0,20887.5
130592,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130592,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130592,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130592,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130592,3/31/22,REPAY     ,NULL,622.92,4/3/22,622.92,0
130592,4/30/22,REPAY     ,NULL,622.92,5/3/22,622.92,0
130593,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130593,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130593,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130593,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130593,3/31/22,REPAY     ,NULL,622.92,4/3/22,622.92,0
130593,4/30/22,REPAY     ,NULL,622.92,6/3/22,0,0
130594,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130594,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130594,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130594,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130594,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130594,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130594,6/30/21,DEFER     ,INTERIM,0,10/3/21,0,0
130594,7/31/21,DEFER     ,INTERIM,0,10/3/21,0,0
130594,8/31/21,REPAY     ,NULL,622.92,10/3/21,622.92,0
130594,9/30/21,REPAY     ,NULL,622.92,10/3/21,622.92,0
130594,10/31/21,REPAY     ,NULL,622.92,10/3/21,622.92,622.92
130594,11/30/21,DEFER     ,MININCOME,622.92,10/3/22,0,0
130594,12/31/21,DEFER     ,MININCOME,622.92,10/3/22,0,0
130594,1/31/22,DEFER     ,MININCOME,622.92,10/3/22,0,0
130594,2/28/22,DEFER     ,MININCOME,622.92,10/3/22,0,0
130594,3/31/22,DEFER     ,MININCOME,622.92,10/3/22,0,0
130594,4/30/22,DEFER     ,MININCOME,622.92,10/3/22,0,0
130595,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130595,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130595,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130595,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130595,3/31/22,DEFER     ,MININCOME,622.92,5/3/22,0,0
130595,4/30/22,DEFER     ,MININCOME,622.92,7/3/22,0,0
130596,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130596,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130596,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130596,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130596,3/31/22,REPAY     ,NULL,622.92,3/3/22,622.92,622.92
130596,4/30/22,REPAY     ,NULL,622.92,3/3/22,622.92,1245.84
130597,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130597,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130597,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130597,2/28/22,REPAY     ,NULL,595.83,4/3/22,0,0
130597,3/31/22,REPAY     ,NULL,595.83,4/3/22,595.83,0
130597,4/30/22,REPAY     ,NULL,595.83,5/3/22,595.83,0
130598,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130598,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130598,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130598,2/28/22,DEFER     ,MININCOME,622.92,3/3/23,0,0
130598,3/31/22,DEFER     ,MININCOME,622.92,3/3/23,0,0
130598,4/30/22,DEFER     ,MININCOME,622.92,3/3/23,0,0
130599,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130599,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130599,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130599,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130599,3/31/22,REPAY     ,NULL,622.92,3/3/22,622.92,622.92
130599,4/30/22,REPAY     ,NULL,622.92,3/3/22,622.92,1245.84
130600,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130600,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130600,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130600,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130600,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130600,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130600,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130600,7/31/21,DEFER     ,INTERIM,0,11/3/21,0,0
130600,8/31/21,DEFER     ,INTERIM,0,11/3/21,0,0
130600,9/30/21,REPAY     ,NULL,622.92,11/3/21,622.92,0
130600,10/31/21,DEFER     ,MININCOME,622.92,11/3/22,0,0
130600,11/30/21,DEFER     ,MININCOME,622.92,11/3/22,0,0
130600,12/31/21,DEFER     ,MININCOME,622.92,11/3/22,0,0
130600,1/31/22,DEFER     ,MININCOME,622.92,11/3/22,0,0
130600,2/28/22,DEFER     ,MININCOME,622.92,11/3/22,0,0
130600,3/31/22,DEFER     ,MININCOME,622.92,11/3/22,0,0
130600,4/30/22,DEFER     ,MININCOME,622.92,11/3/22,0,0
130601,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130601,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130601,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130601,2/28/22,DEFER     ,MININCOME,622.92,3/3/23,0,0
130601,3/31/22,DEFER     ,MININCOME,622.92,3/3/23,0,0
130601,4/30/22,DEFER     ,MININCOME,622.92,3/3/23,0,0
130602,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130602,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130602,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130602,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130602,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130602,5/31/21,DEFER     ,INTERIM,0,9/3/21,0,0
130602,6/30/21,DEFER     ,INTERIM,0,9/3/21,0,0
130602,7/31/21,REPAY     ,NULL,0,9/3/21,0,0
130602,8/31/21,REPAY     ,NULL,622.92,9/3/21,622.92,0
130602,9/30/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130602,10/31/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130602,11/30/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130602,12/31/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130602,1/31/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130602,2/28/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130602,3/31/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130602,4/30/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130603,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130603,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130603,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130603,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130603,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130603,5/31/21,DEFER     ,INTERIM,0,9/3/21,0,0
130603,6/30/21,DEFER     ,INTERIM,0,9/3/21,0,0
130603,7/31/21,REPAY     ,NULL,0,9/3/21,0,0
130603,8/31/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130603,9/30/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130603,10/31/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130603,11/30/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130603,12/31/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130603,1/31/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130603,2/28/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130603,3/31/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130603,4/30/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130604,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130604,1/31/21,DEFER     ,INTERIM,0,6/3/21,0,0
130604,2/28/21,DEFER     ,INTERIM,0,6/3/21,0,0
130604,3/31/21,DEFER     ,INTERIM,0,6/3/21,0,0
130604,4/30/21,REPAY     ,NULL,622.92,6/3/21,622.92,0
130604,5/31/21,REPAY     ,NULL,622.92,6/3/21,622.92,0
130604,6/30/21,REPAY     ,NULL,622.92,6/3/21,622.92,622.92
130604,7/31/21,REPAY     ,NULL,622.92,6/3/21,622.92,1245.84
130604,8/31/21,REPAY     ,NULL,622.92,6/3/21,622.92,1868.76
130604,9/30/21,REPAY     ,NULL,622.92,6/3/21,622.92,2491.68
130604,10/31/21,REPAY     ,NULL,622.92,6/3/21,0,20912.5
130604,11/30/21,REPAY     ,NULL,622.92,6/3/21,0,20887.5
130604,12/31/21,DEFAULT   ,NULL,622.92,6/3/21,0,20887.5
130604,1/31/22,DEFAULT   ,NULL,622.92,6/3/21,0,20887.5
130604,2/28/22,DEFAULT   ,NULL,622.92,6/3/21,0,20887.5
130604,3/31/22,DEFAULT   ,NULL,622.92,6/3/21,0,20887.5
130604,4/30/22,DEFAULT   ,NULL,622.92,6/3/21,0,20887.5
130605,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130605,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130605,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130605,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130605,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130605,5/31/21,DEFER     ,INTERIM,0,9/3/21,0,0
130605,6/30/21,DEFER     ,INTERIM,0,9/3/21,0,0
130605,7/31/21,REPAY     ,NULL,0,9/3/21,0,0
130605,8/31/21,REPAY     ,NULL,622.92,9/3/21,622.92,0
130605,9/30/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130605,10/31/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130605,11/30/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130605,12/31/21,DEFER     ,MININCOME,622.92,9/3/22,0,0
130605,1/31/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130605,2/28/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130605,3/31/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130605,4/30/22,DEFER     ,MININCOME,622.92,9/3/22,0,0
130606,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130606,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,7/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,8/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,9/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,10/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,11/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,12/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130606,1/31/22,REPAY     ,NULL,0,3/3/22,0,0
130606,2/28/22,REPAY     ,NULL,622.92,3/3/22,622.92,0
130606,3/31/22,REPAY     ,NULL,622.92,4/3/22,622.92,0
130606,4/30/22,REPAY     ,NULL,622.92,5/3/22,622.92,0
130607,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130607,1/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130607,2/28/21,DEFER     ,INTERIM,0,3/3/22,0,0
130607,3/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130607,4/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130607,5/31/21,DEFER     ,INTERIM,0,3/3/22,0,0
130607,6/30/21,DEFER     ,INTERIM,0,3/3/22,0,0
130607,7/31/21,DEFER     ,INTERIM,0,11/3/21,0,0
130607,8/31/21,DEFER     ,INTERIM,0,11/3/21,0,0
130607,9/30/21,DEFER     ,INTERIM,0,11/3/21,0,0
130607,10/31/21,DEFER     ,MININCOME,0,11/3/22,0,0
130607,11/30/21,DEFER     ,MININCOME,0,11/3/22,0,0
130607,12/31/21,DEFER     ,MININCOME,0,11/3/22,0,0
130607,1/31/22,DEFER     ,MININCOME,0,11/3/22,0,0
130607,2/28/22,DEFER     ,MININCOME,0,11/3/22,0,0
130607,3/31/22,DEFER     ,MININCOME,0,11/3/22,0,0
130607,4/30/22,DEFER     ,MININCOME,0,11/3/22,0,0
130608,12/31/20,DEFER     ,INTERIM,0,3/3/22,0,0
130608,1/31/21,DEFER     ,BNKRPTFORB,0,7/3/21,0,0
130608,2/28/21,DEFER     ,BNKRPTFORB,0,7/3/21,0,0
130608,3/31/21,DEFER     ,BNKRPTFORB,0,7/3/21,0,0
130608,4/30/21,DEFER     ,BNKRPTFORB,0,7/3/21,0,0
